account_id,account_name,industry,country,signup_date,referral_source,plan_tier,seats,is_trial,churn_flag,mrr_amount,arr_amount,current_plan,current_seats,billing_frequency,auto_renew_flag,end_date,total_subscriptions,total_upgrades,total_downgrades,usage_count_90d,errors_90d,active_days_90d,usage_count_prior_90d,tickets_90d,avg_resolution_hrs,escalations_90d,avg_csat,high_priority_tickets_90d,last_churn_date,last_reason_code,total_churn_events,tenure_days,usage_trend_pct,tickets_per_seat_90d,s_usage,s_engage,s_support,s_tenure,s_commercial,health_score,health_bucket
A-cc98bc,Company_469,DevTools,US,2023-05-24,ads,Basic,32,False,False,0,0,Basic,32,monthly,True,,10,1,0,95.0,2.0,7.0,11.0,0.0,,0.0,,0.0,,,0.0,587,763.6363636363636,,100,15,100.0,85,60.0,80.2,Green
A-d77f4c,Company_470,DevTools,US,2023-09-25,partner,Pro,4,True,False,196,2352,Pro,4,annual,True,2024-12-18,14,4,1,54.0,7.0,5.0,88.0,0.0,,0.0,,0.0,2024-12-03,unknown,3.0,463,-38.63636363636363,,25,15,100.0,70,50.0,53.8,Yellow
A-ccabf0,Company_471,HealthTech,IN,2023-11-06,organic,Pro,1,False,False,0,0,Basic,25,annual,True,2024-11-06,10,0,1,76.0,0.0,8.0,74.0,0.0,,0.0,,0.0,2024-10-31,features,2.0,421,2.7027027027027026,,80,15,100.0,70,30.0,68.2,Yellow
A-700ade,Company_472,Cybersecurity,UK,2024-10-31,organic,Enterprise,1,True,False,950,11400,Basic,50,monthly,False,,8,0,0,16.0,0.0,2.0,26.0,1.0,26.0,0.0,,1.0,,,0.0,61,-38.46153846153847,0.02,25,15,85.0,50,60.0,47.0,Red
A-4a4c2d,Company_473,DevTools,US,2023-05-02,event,Enterprise,54,False,False,2646,31752,Pro,54,monthly,True,,13,1,1,54.0,2.0,6.0,96.0,1.0,44.0,0.0,5.0,1.0,,,0.0,609,-43.75,0.018518518518518517,25,15,95.0,70,80.0,55.5,Yellow
A-b7ef83,Company_474,Cybersecurity,UK,2024-05-29,partner,Pro,1,True,False,588,7056,Pro,12,monthly,False,,15,2,0,93.0,5.0,8.0,81.0,1.0,67.0,0.0,,0.0,2024-07-24,budget,2.0,216,14.814814814814813,0.08333333333333333,80,15,95.0,60,60.0,68.0,Yellow
A-e08cd3,Company_475,FinTech,US,2024-09-21,ads,Pro,67,True,False,1273,15276,Basic,67,annual,True,,11,0,1,72.0,2.0,8.0,0.0,2.0,37.0,0.0,4.0,2.0,2024-12-17,features,2.0,101,,0.029850746268656716,30,15,80.0,50,40.0,45.2,Red
A-19b2c8,Company_476,DevTools,IN,2023-06-06,other,Pro,20,False,False,3980,47760,Enterprise,20,monthly,True,,13,1,0,79.0,4.0,9.0,87.0,0.0,,0.0,,0.0,2024-08-16,pricing,1.0,574,-9.195402298850574,,50,15,100.0,85,70.0,66.2,Yellow
A-970c97,Company_477,HealthTech,DE,2024-03-01,other,Enterprise,14,False,False,931,11172,Pro,19,annual,True,,8,0,1,78.0,7.0,7.0,20.0,0.0,,0.0,,0.0,,,0.0,305,290.0,,100,15,100.0,60,60.0,75.2,Green
A-6dee43,Company_478,FinTech,UK,2023-08-12,other,Basic,3,True,False,0,0,Pro,17,annual,True,,11,1,0,24.0,0.0,3.0,41.0,1.0,15.0,0.0,,1.0,2024-01-14,pricing,1.0,507,-41.46341463414634,0.058823529411764705,25,15,85.0,85,50.0,53.0,Yellow
A-5ed98d,Company_479,DevTools,US,2024-06-22,partner,Basic,24,False,False,0,0,Basic,38,annual,True,,8,1,0,73.0,5.0,9.0,5.0,0.0,,0.0,,0.0,2024-10-02,competitor,2.0,192,1360.0,,100,15,100.0,75,40.0,76.2,Green
A-c58f49,Company_480,EdTech,US,2024-07-31,other,Enterprise,70,True,False,13930,167160,Enterprise,70,annual,True,,7,1,0,44.0,0.0,3.0,17.0,0.0,,0.0,,0.0,2024-09-21,support,3.0,153,158.8235294117647,,100,15,100.0,65,60.0,76.2,Green
A-9c18c4,Company_481,HealthTech,US,2023-07-27,ads,Pro,11,False,True,2189,26268,Enterprise,11,monthly,True,,10,3,0,87.0,1.0,8.0,79.0,1.0,12.0,0.0,3.0,0.0,,,0.0,523,10.126582278481013,0.09090909090909091,80,15,95.0,85,90.0,76.0,Green
A-cc8c8f,Company_482,DevTools,US,2024-06-16,ads,Enterprise,23,False,False,0,0,Basic,48,annual,True,,7,1,1,29.0,4.0,3.0,28.0,0.0,,0.0,,0.0,2024-09-12,budget,1.0,198,3.571428571428571,,80,15,100.0,60,50.0,68.2,Yellow
A-5f7781,Company_483,DevTools,US,2024-08-20,other,Pro,22,False,False,1078,12936,Pro,22,annual,True,,5,1,0,14.0,1.0,2.0,41.0,0.0,,0.0,,0.0,2024-12-25,pricing,1.0,133,-65.85365853658537,,0,15,100.0,65,60.0,46.2,Red
A-e1b9cd,Company_484,DevTools,US,2023-02-26,event,Pro,40,False,True,1960,23520,Pro,40,monthly,True,,15,0,3,36.0,0.0,4.0,138.0,0.0,,0.0,,0.0,2024-10-01,unknown,1.0,674,-73.91304347826086,,0,15,100.0,55,50.0,43.2,Red
A-ac85cd,Company_485,EdTech,US,2024-07-31,partner,Enterprise,53,False,False,4165,49980,Pro,85,annual,True,,12,1,2,107.0,4.0,8.0,51.0,0.0,,0.0,,0.0,2024-12-13,pricing,2.0,153,109.80392156862746,,100,15,100.0,35,60.0,70.2,Yellow
A-d792a6,Company_486,DevTools,US,2023-01-23,organic,Enterprise,4,False,False,12935,155220,Enterprise,65,annual,True,,15,1,1,92.0,8.0,9.0,113.0,2.0,23.0,0.0,,1.0,2024-08-13,support,2.0,708,-18.58407079646018,0.03076923076923077,50,15,80.0,70,60.0,57.2,Yellow
A-ac9111,Company_487,HealthTech,US,2023-08-12,event,Pro,21,True,False,399,4788,Basic,21,annual,True,,16,0,1,98.0,6.0,10.0,71.0,0.0,,0.0,,0.0,2024-06-25,budget,1.0,507,38.028169014084504,,100,40,100.0,70,40.0,79.0,Green
A-18793f,Company_488,EdTech,US,2024-12-18,organic,Basic,148,True,False,0,0,Basic,148,monthly,True,,11,1,0,35.0,0.0,3.0,65.0,0.0,,0.0,,0.0,2024-12-30,support,1.0,13,-46.15384615384615,,25,15,100.0,65,50.0,52.8,Yellow
A-9f0b68,Company_489,EdTech,US,2024-04-28,ads,Basic,10,False,False,0,0,Pro,18,annual,True,,12,2,1,46.0,0.0,4.0,120.0,1.0,50.0,0.0,,1.0,2024-11-01,pricing,2.0,247,-61.66666666666667,0.05555555555555555,0,15,85.0,60,50.0,40.5,Red
A-d3c88e,Company_490,DevTools,US,2024-10-18,event,Pro,16,False,False,3184,38208,Enterprise,16,monthly,True,,13,3,0,92.0,8.0,10.0,95.0,0.0,,0.0,,0.0,2024-11-18,support,1.0,74,-3.1578947368421053,,50,40,100.0,65,80.0,67.0,Yellow
A-ccb686,Company_491,DevTools,US,2024-01-22,other,Basic,10,False,False,209,2508,Basic,11,annual,True,,12,4,1,161.0,13.0,15.0,87.0,0.0,,0.0,,0.0,2024-11-24,competitor,3.0,344,85.0574712643678,,100,40,100.0,60,50.0,78.0,Green
A-118f1c,Company_492,Cybersecurity,US,2024-10-31,other,Pro,32,False,False,6368,76416,Enterprise,32,annual,False,,8,0,0,8.0,0.0,1.0,41.0,0.0,,0.0,,0.0,2024-12-17,budget,1.0,61,-80.48780487804879,,0,15,100.0,50,60.0,43.2,Red
A-0e966d,Company_493,FinTech,IN,2024-06-25,ads,Basic,11,False,True,209,2508,Basic,11,annual,True,2024-11-30,11,0,0,113.0,2.0,11.0,46.0,1.0,12.0,0.0,4.0,0.0,,,0.0,189,145.65217391304347,0.09090909090909091,100,40,100.0,75,50.0,81.0,Green
A-b9f5b1,Company_494,Cybersecurity,US,2023-01-24,other,Pro,15,True,False,2985,35820,Enterprise,15,annual,True,,7,0,0,47.0,0.0,4.0,31.0,1.0,18.0,0.0,4.0,1.0,2023-07-21,features,1.0,707,51.61290322580645,0.06666666666666667,100,15,95.0,85,60.0,79.0,Green
A-8ae3fc,Company_495,DevTools,CA,2024-06-28,ads,Pro,9,False,False,380,4560,Basic,20,monthly,True,,8,0,0,53.0,3.0,6.0,51.0,0.0,,0.0,,0.0,2024-08-10,budget,1.0,186,3.9215686274509802,,80,15,100.0,75,40.0,70.2,Yellow
A-55f257,Company_496,FinTech,US,2023-12-21,organic,Basic,9,False,False,4179,50148,Enterprise,21,monthly,False,,10,3,0,112.0,1.0,10.0,43.0,0.0,,0.0,,0.0,,,0.0,376,160.46511627906978,,100,40,100.0,70,90.0,84.0,Green
A-d26ab4,Company_497,DevTools,UK,2024-11-07,organic,Basic,9,False,True,6567,78804,Enterprise,33,monthly,True,,9,0,1,62.0,0.0,6.0,22.0,0.0,,0.0,,0.0,2024-12-26,pricing,1.0,54,181.8181818181818,,100,15,100.0,50,60.0,73.2,Yellow
A-712533,Company_498,EdTech,US,2023-07-31,organic,Pro,18,False,False,882,10584,Pro,18,monthly,False,,12,1,0,91.0,4.0,9.0,43.0,2.0,35.5,0.0,4.0,2.0,2024-07-18,unknown,1.0,519,111.62790697674419,0.1111111111111111,100,15,80.0,70,60.0,72.2,Yellow
A-781cc0,Company_499,EdTech,US,2024-09-04,organic,Pro,12,False,False,228,2736,Basic,12,annual,True,,16,2,0,145.0,4.0,14.0,167.0,1.0,64.0,0.0,3.0,1.0,2024-12-09,budget,2.0,118,-13.17365269461078,0.08333333333333333,50,40,85.0,65,50.0,60.2,Yellow
